split,address,num_nodes,num_edges
train,0x7f6eac2ea38284645795996b11f9bf227cf9551d,1483,1482
train,0x7f7b57131f7a70edcb34c409e942e5adb811d9cf,737,736
train,0x7F93BAFc01ffa46D8735cc7F51914aC90cBa061d,2156,2155
train,0x7f9697c2d71f933904f3420344ec8b22004f85fa,416,415
train,0x7faa3b024d8f3f0d4cfd1719d5b7366aacd59077,1066,1065
train,0x7facf5286883d4068b5adb4c7c4d3ef714fad5a9,485,484
train,0x7fc408011165760ee31be2bf20daf450356692af,814,813
train,0x7fce2856899a6806eeef70807985fc7554c66340,927,926
train,0x7fdb1095f5e126dc7b0d9084997ff32ce69de23e,278,277
train,0x7fddac3f0807b135488795b42cd2dcd3ef8c3a0b,693,692
train,0x8002161e98eaa706b9b3f114899fab5c5deab39f,1168,1167
train,0x8005e968f848fa0c06bf24c221874fbc70d396bc,732,731
train,0x800f0272ffe883291e1917bc5f2120721874e497,421,420
train,0x801aa94f6b13ddf90447827eb905d7591b12ec79,2388,2387
train,0x802216857760c60d78f34b7f7d7ec9cc6af3bfed,553,552
train,0x80258cc84e6cd4f629c1d4a7e9c5ac30f08881c5,375,374
train,0x802b7E948246e68a10F86a86289142BcdcB078C4,335,334
train,0x805268241cf0559eb5c1f610f016f549a77ca772,1245,1244
train,0x805cefaf11df46d609fa34a7723d289b180fe4fa,1222,1221
train,0x805d6f1827e35a60c4b6d63fd04281bfbc2c3823,805,804
train,0x80616F35Df2ef0CB42280a629761e0350FaFd679,186,185
train,0x80647a3b0ea039dd077c10128558a948fc0d9276,1687,1686
train,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707,85,84
train,0x8070201a647e2eadd59b2bc92d5efee4f3afc259,526,525
train,0x8073335c3b74c6f3f52b5a414684b969ed167ea1,2761,2760
train,0x808A29d65E63c8Df644bC66eEE832EaBfB65C146,2802,2801
train,0x808f92faedfd51643d7c7107bda0604dbd74bc30,1072,1071
train,0x809050b8d54793a9f982e2b546c6fd4da397edae,296,295
train,0x809946eCcFd6b3B672A1Cd683FC81778C9556bbc,617,616
train,0x809ed499d06c1960944a16abf7120d74f0ff6144,1724,1723
train,0x809faaf63ee61b9133102b4fbe560219b534b6e4,687,686
train,0x80a7e048f37a50500351c204cb407766fa3bae7f,607,606
train,0x80a9ca0bee2a09753d27657f7ab6d6e018e78b55,598,597
train,0x80ba3b3780187eca1ca7b4f8636549ac1f0c1faa,368,367
train,0x80bc5512561c7f85a3a9508c7df7901b370fa1df,942,941
train,0x80c13052ea39bc9f78d6723bfcef273f5a7ff651,34,33
train,0x80d0cb118f7179c08157c86f8ed416581278bb6a,879,878
train,0x80d3d7db98abd09450a99e8bbde9d2a1fb6b1888,940,939
train,0x80d45264dd23f4a690be5a0f1af310bfa6091c0f,1108,1107
train,0x80d9b122dc3a16fdc41f96cf010ffe7e38d227c3,96,95
train,0x80e38d47b1dda527e45c353f6fadd133c7c21f35,206,205
train,0x80f19d54b1f44dcb123a106ed436b95b33c8bb1b,350,349
train,0x80fe4c46af6a1dfd6761f5af925d06ae10cac6fa,350,349
train,0x8105CAc7aE60FA550C58DFD1999Ea7c34827802C,774,773
train,0x810C5A80108996714c079A9055f2294C16b7De8e,335,334
train,0x810c6945E6863cf367F2cd636c67C68D097Cc2f0,335,334
train,0x811b98623ea8f4da5efd64181cc0d9920d7a7061,508,507
train,0x812ade7bc90c34e8b2ca92590e525305c85f2d03,413,412
train,0x812c7ce4d02d0e6e9ddd16bf5f9c45f1d3379219,237,236
train,0x8143b46172fe05231e3fde938e464f155d0ab5fa,573,572
train,0x81481c47639c8e1BbF07E7b1b868B48EE8bBcd23,1117,1116
train,0x81705082ef9f0d660f07be80093d46d826d48b25,416,415
train,0x817560b4cc45338393c7ede4ff5a99cefcdb5351,544,543
train,0x817e72e93831dbf21438ac449fe890d07de87d4c,350,349
train,0x818ca1fa9f88f76d061cddb4169c287e7dbcc6d8,6397,6396
train,0x818eb44a71390a501251a8f730976f87cb28e978,543,542
train,0x81912d0b2b549779805a407f9b916aee3216cc3a,350,349
train,0x8198bd8449fa07757b0080e00fc2ee65ff102d9b,1004,1003
train,0x819dc78e14d7a3c3830e9f583154278b28893eb9,1230,1229
train,0x819f9df405abdadc3ff2e6f9531d87a8c1a5df55,361,360
train,0x81a2da0cc03e0e492b34e0e79a2359ae6994095f,350,349
train,0x81a9ebfdcd87cd291eb5e5260901a898df3bdafd,1017,1016
train,0x81af4cb0a608839557834c1c275dd74bdefb7ec8,544,543
train,0x81b4d08645da11374a03749ab170836e4e539767,242,241
train,0x81be91c7e74ad0957b4156f782263e7b0b88cf7b,1214,1213
train,0x81CB9eCa21A17B2769C1ca26e2e91500EFA13023,1299,1298
train,0x81cce1111f2c785753728437219d37ffea5240fd,348,347
train,0x81E50bc4B959A080C6Ba84a810A0DDbccDcbd10C,1145,1144
train,0x81f074bb3b158bf81799dcff159521a089e59a37,857,856
train,0x81f284d04e151362199db299490da3036765fee7,223,222
train,0x81f5e44c050a535f2f23fde37b39e55745a378f9,721,720
train,0x8200341ffa058a4b2fa5bef16c8cca0330d529ed,1068,1067
train,0x820cbd71d2129783034e0bba0bc36ce15565faf0,6246,6245
train,0x82125afe01819dff1535d0d6276d57045291b6c0,551,550
train,0x8213BAE97f28Eb16B1c41f212857535685F347Bf,460,459
train,0x8216deae8744a0286c8c53d8f237b65f661644e3,3236,3235
train,0x822dbEb0219537a62E84D5D385D08AcC6A0Ba3e9,1990,1989
train,0x8231CE24732BeeB67E99eAb54accFcD9A33D96BD,340,339
train,0x82326511e18128c684b4d318ff24135451f34fa4,1168,1167
train,0x8233ee9f367aa92417d0d464b4e92e2cc6978372,350,349
train,0x8237796f6c89e6a55c8d7af9c5e5b715490eda2b,412,411
train,0x823c431dec478103a3fd637d2b60f948b810ca86,618,617
train,0x8247637b5154287fd1ce157bd5d6768e117afb81,432,431
train,0x82483993220c7d321fdfb420a9dacca134942756,380,379
train,0x824bc5ab53f9e58592703483fdbc8a7c954bf635,615,614
train,0x8259cb8ffdd970a7ff6114164d0c50304bf2efa0,86,85
train,0x826020e146be225776a433d1fa301962be6784f5,592,591
train,0x8260aa7b903fa1746820ebf674f2f837b22f016b,276,275
train,0x826512e74f4a2a80d340e56a9ffd7c2c83fcfcd8,186,185
train,0x826f6d1242231b70832d009f7d2c99a0ca8b7a12,1293,1292
train,0x826fda249eda33f43b8dfb3084efacc39993f851,1384,1383
train,0x82701c592a64b64cac6d11d82145f53bca92b78d,350,349
train,0x827165b837ed938b89bf8023bdf7eac12cc89975,326,325
train,0x827b4bccfd235f7ba220a073df221a24b7771f53,725,724
train,0x827d41446a2cb012d3011b94f525d6c46b32866d,513,512
train,0x827de8cb5bf8da8f16093505c58b5677122cdcec,378,377
train,0x828079c4ca02301258e7eb0b4ca9b21cd4d49e69,350,349
train,0x82830a06a648b5f23b5717f4e2a8e2a619bda60c,350,349
train,0x82871e14Abf646925166a7D3A88E99c225A158B3,1032,1031
train,0x82898432d56663b132d3104181a4edea8680097c,2211,2210
train,0x82a0048590f7eb200d55b8281761e0c21b3b5f10,1570,1569
train,0x82A48004789B9aA6516eA14b6B2164d0382c5387,1604,1603
train,0x82a79ed5ab6f96047995579fab331a415727fccb,1806,1805
train,0x82ac108d3569e7bad9b43c03a5facb0308eecb41,747,746
train,0x82aeeba428fe5c971ab6f3f2972b887c0c330521,350,349
train,0x82b0e50478eeafde392d45d1259ed1071b6fda81,374,373
train,0x82b99c8a12b6ee50191b9b2a03b9c7aef663d527,613,612
train,0x82bb5DCD77686587633ba6744bd706Ea09833FBf,400,399
train,0x82c2c4c70649b19c9f4cc5e1e8f20c8233f6cfe1,627,626
train,0x82c6c051adf60a8f4a00a313277763938a0ae29d,1154,1153
train,0x82D193F8Ee41D12aaA0A85cB006606D67F773E9c,683,682
train,0x82d40ffb6352a3c6a13514df5ab26b0b86056a46,751,750
train,0x82d95cbf21d8bffb6c856ea8a414471951b68977,74,73
train,0x82da0733c6c5393031309b1994b1d4d54bc4330e,95,94
train,0x82db2fa63aa53c15682ceaee8ea3a0a36a4470c7,399,398
train,0x82df5022fbcfdd877830371d7713f0181a554c9c,228,227
train,0x82e2deef0247f0893815060cbfbb083d4abb3646,367,366
train,0x82e727d640826cfbe0364d52481d79d6821fa39b,977,976
train,0x82eea180a237b5874c179607aa4a9f6940c9e726,345,344
train,0x82f643884474cc0f5e21b07b9de3be67f44c02fc,350,349
train,0x82f6feb8feebb573cb66c59cac46fcd5ffd891f6,567,566
train,0x82f85f7f90361e608792cad5fdd5b5c95c56c227,824,823
train,0x82fdedfb7635441aa5a92791d001fa7388da8025,568,567
train,0x82ff63a849416045faa56bb58e335a435ce853d7,399,398
train,0x8302d67bdc44dc0457e0c80312142dd353c9948d,375,374
train,0x8309dd14df991b8f26954b3a2c0d03aad6cc0547,1130,1129
train,0x83292811d49fb77fae990be1a309f1039af05dea,2018,2017
train,0x832a864f53ed20bb84fbeae39997f048292e3b9e,830,829
train,0x83302dac6bca67470d785c6f05bfd7131d846d9a,1009,1008
train,0x8338005b31bf37dadea7f76a7778dcf9150d8f02,2043,2042
train,0x833882e76f4967b9b18f52d70640bfcc82aa91e9,2080,2079
train,0x833d404fc58ea23fe8be63130bdb2d1806843517,2436,2435
train,0x833ede3050c27d88e5da6922a312e3fdc15be29b,2039,2038
train,0x835A44027Ee4e92BBD8874e5EDE9e5148B069e96,660,659
train,0x835a77b2dbd77a9da5707f6333350315b3e01537,584,583
train,0x835d4c2407d1e69245ed0e402ac1faad15310c82,422,421
train,0x836175e10c294d76fb44135d666b3eb76a62e0f0,410,409
train,0x837419b066cfeb8e05220fabbbcc06fcaef13803,350,349
train,0x837b926e698a999eed00cf5001569d00ac23f6a8,964,963
train,0x83812eea2a6781e44553cfc18fa0bd455cf0c953,510,509
train,0x8385bfdb96c285f63af35bda5ed9ef615eedc3d2,298,297
train,0x83a216a7d51f9698fce51364d6a258d725e55b54,254,253
train,0x83af943b741b568bcd93c5664fcda75dbbda4161,361,360
train,0x83b2fdc4b90706fbee7f4aaafb56356b6dbf25bd,1185,1184
train,0x83b6ad8e37ab7a4f71da533a35271484270ec6c2,646,645
train,0x83b7EEb4D6eC1289578186f1da64A876DC71FCbb,957,956
train,0x83be287610d69c91eb18120a824e1a54b95f5a67,1471,1470
train,0x83bf4ce7a3937ef86f6eb8082e09ce39c52be697,191,190
train,0x83c2027b7c8596ba0500b0259b10312751ad5a58,350,349
train,0x83ce340889c15a3b4d38cfcd1fc93e5d8497691f,1231,1230
train,0x83cee9e086a77e492ee0bb93c2b0437ad6fdeccc,1768,1767
train,0x83df9b1d885739561d515ec515926b2324e445a9,806,805
train,0x83ee4a6a83b06f5d28eb98145d1349bb93a165c3,91,90
train,0x840086881facb1e8c222fa5deb2f93f238b0ba95,897,896
train,0x8402f958b250128711921a46a5d21a932d2eb386,53,52
train,0x8408f6f74044c1705a99b4675c9d7f534d30eb29,721,720
train,0x840fe75abfadc0f2d54037829571b2782e919ce4,936,935
train,0x84119cb33e8f590d75c2d6ea4e6b0741a7494eda,542,541
train,0x84148e0e8332e5a965ae33aacb84b6b1a3901dc5,689,688
train,0x8416b276071d806240269b7f6a29960719db1c8f,350,349
train,0x8416d6cf1ef3b3363a031ea42e4332fa69d2c318,1010,1009
train,0x84178d97a442cab8b584917cbab6342ab9a1e137,848,847
train,0x8418c859eb647209785c972f50b003efb4290d05,1682,1681
train,0x84253bf0ceb52453376763d863f9bdb03dc19db5,519,518
train,0x8425748b09d6bed16867ac358ea2f0851120e8e8,544,543
train,0x842d6da3097b5efde5a81535144f947ab482b6ee,181,180
train,0x84332b82575cd4a7bac7a5df08a9712e78ff7d1f,723,722
train,0x8434fab6b134ce8384bb22bec1c99e34b62a313c,551,550
train,0x843620cad173eb76fc0386c28dca4875c4011cf6,1388,1387
train,0x843d0a4524c7b13e333781f8716a891c8248277f,264,263
train,0x8440a3db2e68166810bb340ef20d0fac23cbe3f0,989,988
train,0x844d4a3e02fe4fc9d56e098b7ca5e647dbf98d04,566,565
train,0x844de59c9a8d428283923fb752002fafe2aa694a,199,198
train,0x8452a8ab96449b793f3ad1b9f080493debadf22d,65,64
train,0x845588353269dda92eb98787041370e4ece93540,199,198
train,0x846b39267e6ed86f463f685e43b6b2716ad24d9f,342,341
train,0x846b394389ea7116100b6d991a6df06d5d1e4ad1,1278,1277
train,0x8476957a872ac0bc253333cc063b6a37f6a6faa3,280,279
train,0x848217a9569ca64fffba9d000cda05f9d2fa97f5,530,529
train,0x8486c9490a7789b18a5504438aa51f17e9e9095d,587,586
train,0x849019a489C3C26C7a7668e468BE81A4D132781f,397,396
train,0x84936cF7630AA3e27Dd9AfF968b140d5AEE49F5a,445,444
train,0x849de371420b4e1002418b93d7dca95472ba04b6,1539,1538
train,0x84a1467d6b3c6ba22fabf6a3851c287c9c55f298,3852,3851
train,0x84a68f203ded4f2df6d00df42fb90f8f25dbced4,1193,1192
train,0x84a8222618acd4ac60547b6e89cc2c72a12a49dd,649,648
train,0x84b32b9f0e717cfb6737e19b357c731b72e97e43,350,349
train,0x84b42a80283a8936ffe95f1fe3762ba4538ce21a,1465,1464
train,0x84bfd848717d60e01805b34d38a0d8b1f2bc4e85,3369,3368
train,0x84c91efa4bfe61907edf6a7fc9e5515e55b1c703,417,416
train,0x84c96d19de65b24301b210b92f65ee806d274565,207,206
train,0x84D45E60f7036F0DE7dF8ed68E1Ee50471B963BA,620,619
train,0x84d50ebf4737331fb41ff9e3c6c324262c5b661c,416,415
train,0x84d6b85c6e49818364cd53d6659e7dc247a5502f,350,349
train,0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8,154,153
train,0x84df2e22b02ccb9ece6ea52736c4d2a6bc1eb963,477,476
train,0x84e4b751cd0b552af022227e336edaeacad029f1,753,752
train,0x84e70911f7810100fabfeee94d81146e74f14a50,293,292
train,0x84ea17efe042b3efb065fa17d40086ac543e1460,344,343
train,0x84f0367888164b89c4b6a865bb3cf2c9ecce2b3f,350,349
train,0x84f7f794867642a47ce577fe0d9745da6ac37c44,128,127
train,0x84f851b6b661a09def55924b7ce8ac87a11d7601,350,349
train,0x8505185d59ca2b1381a727c3429098c62b18e71a,1095,1094
train,0x850bf94674547f38834505a4d7bda5e9dd81e616,207,206
train,0x850c430378909ba9ff2494d0a4df17928e99f8f4,4160,4159
train,0x850d2f801e58a40c959520cd1462a6f7cbf532b4,389,388
train,0x8515ee7b050b62e99444f235fe92cdf1aac6bcff,3239,3238
train,0x8519230f15a9b7614958780ef52f0ff0e4e119f1,662,661
train,0x851ba7347b3d7f873267fe597c8efd187de29a77,185,184
train,0x851E60609FD6E2d21038e43854CbD98470A8BAfC,189,188
train,0x8522d00c368a0810c7684da6714f1a66d0f9d5b8,144,143
train,0x852de008100cbd305589d8d65850f864056148bd,1184,1183
train,0x85302fcc8e5ed7e6182f65e9801dcdfed89bc52f,1220,1219
train,0x854D46fB66F01E9d50646e01eD404D3C25760E94,1990,1989
train,0x854Fcd48F7210712E1d3660539A96186A17D299F,532,531
train,0x8550919cbdf551e8d2739d73197ac4c95dfc2983,350,349
train,0x855b177c87aadf123a38fa5909da71775cefe552,499,498
train,0x8568d96526052987b8a18a53cfcc20afc030e504,350,349
train,0x856912680349a406f72e26aa994100b8ad409f87,1617,1616
train,0x8569732a30ddd137a874a2420e1237465e7d1d14,350,349
train,0x856d527f8cf65bbf4da14197ec21eb881f8f2cb8,350,349
train,0x858c9eaf3ace37d2bedb4a1eb6b8805ffe801bba,330,329
train,0x85bc00724203d53536072b000c44a2cc16cd12c5,2750,2749
train,0x85bf7653d2514d1bb2c35307d9c448f4ae968ec2,619,618
train,0x85C28785003936a42b8E4127D483D25259B86bB1,683,682
train,0x85c548a176f86bcaad45e96a7758538ddaba3a65,1534,1533
train,0x85dd50bb40b7770564d35d71b0c6eaf3ec1d9603,549,548
train,0x85df7eac31157bbdef55f05b0e8f25d3a74f7f88,314,313
train,0x85E49AD719a539fb9fBb1dfe0ce9A2cc184D5C9f,1737,1736
train,0x85f16d4e2811579aea56da207cc44608e69fd590,544,543
train,0x85f1752fcaf37c45aa77d677e54e94f533c49874,1182,1181
train,0x85f1b0178c5c0710aa9da3c4409c731aae0a944a,10,9
train,0x861825daa0068136a55f6effb3f4a0b9aa17f51f,2400,2399
train,0x86208ad4e9e43075407a8a7c5c7ce0265ee2b8f7,350,349
train,0x8629903cfa7daee813bb3c5531d0acf0a5b09a46,1051,1050
train,0x8636ebeb9f6e5486409314f5128941b5448d2da8,352,351
train,0x864def510D754DF9c1d43B925DD9887baa5Acb07,498,497
train,0x8658069C3a3CA314363d359ef76Dcbcd2b80AACd,335,334
train,0x86585a9f5eb6c781c9b5d185804bdd35fd27d223,1012,1011
train,0x865d176351f287fe1b0010805b110d08699c200a,1266,1265
train,0x865e3707a580F9db89304005CddD050Ade8873eB,388,387
train,0x86621332963202937650cb9153b1afc8e73296a1,484,483
train,0x8662c0d65c790aa3ecd13e876653054df53597f7,350,349
train,0x8668ef4534ec8716dede42807084a526ff4904e2,309,308
train,0x867349B2ECB01c770631A5907a56af415fCE6A33,330,329
train,0x868326eFCA6e89F75a76D141167759f1AD10854C,609,608
train,0x868f487e03112edb641a46afb59421f52ae1afb8,350,349
train,0x869db2680600fbf9913df90ef0fd057935c248b6,7689,7688
train,0x86ad220d9fee817847f03876986e6626f676b7cb,962,961
train,0x86b14014d74981ebe02af2981f0fc9d0ba73c2a2,1798,1797
train,0x86b32e8838c2b61bfcd64b6acfa7b952fe7af4cb,350,349
train,0x86ba01f38a92ed31b83565395841887d0c467b3d,53,52
train,0x86c6A7ee4eC24d25456580D81F7e8f486186eC91,851,850
train,0x86ca189a5e189513b52c2018ca9e4918cffeb54b,1206,1205
train,0x86cfeb74146108f7988c790b6c3b3aa88fbbfd59,1341,1340
train,0x86d108d1EeF9AD9F71D1b7080B172085d871CBC4,930,929
train,0x86d7fc646fc1657b58f4a977f1075f3fab066651,619,618
train,0x86fb872ff061f7d47d7c8154e6030731695ed1fe,1469,1468
train,0x86fe3c20379ac71ebbf8c0499b41fd2b457e4e9e,2851,2850
train,0x87026f792d09960232ca406e80c89bd35bafe566,589,588
train,0x870ed69ed12430c6a3d4abdb30c7eeb1918c62b1,737,736
train,0x870f9DF5C15927cE20D02246829c6f2A34B3F3fb,842,841
train,0x8713d26637cf49e1b6b4a7ce57106aabc9325343,587,586
train,0x8716152ecec818c75e7c6cc277a5783c7b07149f,306,305
train,0x8719612bf4ced64a3c1034b70d496c6810239b05,356,355
train,0x871a71438029549a836c042d3bd0e88ca6c88388,582,581
train,0x8727c112C712c4a03371AC87a74dD6aB104Af768,644,643
train,0x87360ae69f75e3a8b19c131dc01f4e0d2fc8c6b9,1066,1065
train,0x873c58020bcb114b4fea456cef93aaf58e8e305d,355,354
train,0x873cdfe8709ccdf1e3765264959e8c78c7f224aa,1098,1097
train,0x874cd43cb59cfd0b7a5828dd9377f733fed17811,531,530
train,0x8756db667e7433d0aa666cfb9c3a08f3566866d5,361,360
train,0x875d14f7544374edc88e2bc4dd0a71ce7aae5ad9,350,349
train,0x87668E3c1A56b45f35Df0FC0b5D06bCd5F616179,746,745
train,0x87670e9cea18f0273c9bc7a926ef0543cbc14b8d,1253,1252
train,0x87681d81d46e15e6d74181f32fa7d4ce996be0cd,383,382
train,0x876a11639ce3d2bba1712fc9f47bd6faee575ad4,1046,1045
train,0x877027340a137d64d70bfb938c4350ee64fb45d0,219,218
train,0x87710139a7dd3f5be464acb1af9b016a8361b97d,535,534
train,0x8773ddf671c1dee9bec26824433b0fe75eb4cf9c,812,811
train,0x87766c251f604163b23802c6b30dae398f49528c,2170,2169
train,0x8788fab9cd91f901be257afeb23e31b873e3849d,395,394
train,0x878f038500699bca837f60597e2eb710564b8a62,117,116
train,0x878faa1ac2bb6a02ff892d9239844291fa5c89c1,350,349
train,0x878fcd33cdf5b66edce691bca5e1f442688c8ece,516,515
train,0x879111574f139a7e3a4715e71234a39b985523a9,495,494
train,0x879716da78A75a44bdfa8F038ce875f99586940a,768,767
train,0x8798f50078993c3d46be6f7d7d22b3a3868085d3,353,352
train,0x87a182cf0276f1d4801239950f686bd811f1b81c,345,344
train,0x87a3f0892f072cf872af725445a839ce93b1539c,350,349
train,0x87a6d6b84e2c53b5178084c6bf513c569afc17f8,1995,1994
train,0x87a88284e6bc7f4e21a41ceb4f1a775875f692d0,718,717
train,0x87acee9e7ce4b36cca9d101dd500170e06cdfb23,617,616
train,0x87b020c3dd1eafdc243c26a676f51c33b5608298,350,349
train,0x87bba2d7797e831e5193598b2f6eb3f8a61eff07,283,282
train,0x87be69e5c196e0309cdf6957fd7141fda1df2b97,1546,1545
train,0x87cce026ea61e7f6252c26bddc165f98345993d3,350,349
train,0x87d1ccf428832015d6108520d6d0909013753a62,2143,2142
train,0x87d598064c736dd0c712d329afcfaa0ccc1921a1,2470,2469
train,0x87d65516cFD4170E5Ca3087d3f47cd8D412dC4f9,579,578
train,0x87d753f3d61bc1f3f525e835e0d6904a5a4a7e16,73,72
train,0x87dc86E1Fde430c226c881AE6E9108afB43EEb47,335,334
train,0x87dde390e9d458dca2692c29facaa33b7636f7fa,707,706
train,0x87e06a78b5f350464dacd5af37639f561b82148d,194,193
train,0x880928e59a4ef3e3bb22e596f17081fd19e494c1,6065,6064
train,0x881Ef48211982D01E2CB7092C915E647Cd40D85C,1389,1388
train,0x881f21d3e2d2d4f48d815f41bea8dbdcf0e24e50,280,279
train,0x8821e485787e2f19ea30922ec1a24a67554db107,855,854
train,0x882e6a0b899ea492f9c86336fee0a86c08b47e78,667,666
train,0x883215b54c467865b3b3be8b8b90fee6d945bcc7,597,596
train,0x8839aebac610f88522db2e17d9b867ee4b571bb2,145,144
train,0x884181554dfa9e578d36379919c05c25dc4a15bb,355,354
train,0x88466d672c70920550da6038d69b952300d4d524,56,55
train,0x88496dd0bb932b060e9c7c4ddc8e1b72b1e39451,158,157
train,0x884ab39852db9eb1d040478e7c77ea4e9dd460be,350,349
train,0x8851Db785eD637aB8f6FcDCC396cEdeaE2A204E0,842,841
train,0x88529673ddadb3a7572ff9b1275604d330df6fc9,551,550
train,0x885a4819e899c772b439f05944096a3236315550,442,441
train,0x8862d55fa8e1d766b386f08d869d7fbcf5b96a06,773,772
train,0x8866d52303e372c2a2936d8ea09afd87bcbd8cf2,525,524
train,0x88765d79c5d26be5544ee66ed32e85000cc96753,617,616
train,0x8877b35cacce0063a280c6448a3c35c2cdf94b58,6482,6481
train,0x887834d3b8d450b6bab109c252df3da286d73ce4,1214,1213
train,0x887e1988f7d697df22aea1207a5e1831ad3065ef,2125,2124
train,0x888666ca69e0f178ded6d75b5726cee99a87d698,414,413
train,0x88a3e4f35d64aad41a6d4030ac9afe4356cb84fa,575,574
train,0x88a582ca459e1d8266233c3db229ab868a6a9dbd,155,154
train,0x88aad16deca8c56fdb38a5960103de0213de455a,440,439
train,0x88ae96845e157558ef59e9ff90e766e22e480390,1295,1294
train,0x88af078337afde014574dbc6027a1db75d629b76,5969,5968
train,0x88B57814ff75eCEE6a79A0cdEc8547834cDF0b92,350,349
train,0x88b9E2b80e573Fc9d44ebE96109b5FB4032A3258,1117,1116
train,0x88bbba8c17fafd395c47b95e5a53c7162dc576c6,1770,1769
train,0x88c34053408de547ea4dc0c0ff7d9598afe54eeb,957,956
train,0x88c46a325254d19F12403643e12356C1A195c88b,602,601
train,0x88cd506ab06772d35c51a05661b4993390ec4f9e,330,329
train,0x88cd51d749ef0ead434eaf95e54a630c65a45133,544,543
train,0x88d50b466be55222019d71f9e8fae17f5f45fca1,378,377
train,0x88d60255f917e3eb94eae199d827dad837fac4cb,563,562
train,0x88dca05d560900219cc133b9857d842a8b2b5764,630,629
train,0x88ded08c83e4cc86882969d10940cea44c01c010,350,349
train,0x88e4e59ab0CEb1F5D35e62A873cBaCB72f3dAF47,362,361
train,0x88e7029a16443ef0491c5f46042d34d0c56e691f,1001,1000
train,0x88ed2e15dcabeaae5a9bf35c3196c8d2505b8a1c,314,313
train,0x88eded244d147c6a96b2565a3831020462fed555,1038,1037
train,0x88eded8712c5ea071c56284a2078336a551e4eda,617,616
train,0x88fcfbc22c6d3dbaa25af478c578978339bde77a,2185,2184
train,0x8901e8ec84c4914f63a6fb3b74bcc62863a60ff1,638,637
train,0x8902f3ab9e14183c9a7ec1463ecd7f61046ba965,350,349
train,0x89064da61e06c0e2035b5c8601c759ba60acb94d,350,349
train,0x890b708cd5f499d5b1b557609a0685adb80d3a92,646,645
train,0x890e82707313e18e3a1e40387d4fdb000f7fa7b3,565,564
train,0x890e99d7a8dcf35c9de9679d2987fbdde91f2682,320,319
train,0x8912358D977e123b51EcAd1fFA0cC4A7e32FF774,617,616
train,0x892677b4afdf892e75f2d2572592fb838ba15cfa,706,705
train,0x892972259262E5A82A3CE7DdA209500b2a84A4C5,335,334
train,0x8931961707ee848671c6e805ab0d459edaa8a060,216,215
train,0x893805122704274d1bad833bc23a74bb876fdef4,350,349
train,0x893cfdb6bd875912518842089f3a1e2d49f23cf5,35,34
train,0x8943daE5A03801eDC328dA203a90bB78F28f873d,747,746
train,0x894a5743738345895197e558dba2cd9e29a3dd8c,350,349
train,0x896f64bd660cdfdb8bbf9a350c7d36aabf3f56b0,350,349
train,0x897c6cf1996edfb2126703dcecf038df646298fa,555,554
train,0x897ce268e75b8eaa8ecb07a2e4802e3d0b2c3da6,500,499
train,0x89858A45fE6a7f8852E095E1Ee0966f3291114a6,707,706
train,0x899338b84d25ac505a332adce7402d697d947494,835,834
train,0x8996d663596dd1315fd799ce51b0f3405d20fe02,350,349
train,0x89a71cb2f01c5e763b6ef9480993abec6ed72ff0,350,349
train,0x89afa608488592cef2f337f36eaf4cbfb05d9289,1395,1394
train,0x89c1b3807d4c67df034fffb62f3509561218d30b,728,727
train,0x89dd662cc0651a6f3631a617724525f2ff373b1e,2986,2985
train,0x89df528d2c6db352cd326e6d637f6dd8fa4f4da1,603,602
train,0x89e317b5a84368550358f9772698854738edd149,2290,2289
train,0x89e3b1467209cfaec9bce2293f52951584622b60,575,574
train,0x89e9062b160a8d499727baf544bfaf4997dc4ccf,630,629
train,0x89ee867da0daf5260df8d7530348337faeb968b3,495,494
train,0x89f4f1910718b4208ca9ba2eb39e07bafc70b535,1202,1201
train,0x8a011b5dfbee4a35d414c748aaf634e7429c4cf2,544,543
train,0x8a0bf1eb0e029e974d4ab04a84558bcb1e1aa0a6,350,349
train,0x8a0c810d797508c64663cb038a29476f6034c032,1308,1307
train,0x8a162ee391dc6103da716c56c017d08391c48423,97,96
train,0x8a1ce73cef5b49a250c58ccf9a145d87925ea438,598,597
train,0x8A204aec8FBafc95a9A82D2eDB5Bb12CB53469c3,1547,1546
train,0x8a33b0b92c8d9002adc1789d6a10013abfcdd95e,44,43
train,0x8a4472ac1b6a5858668345b1408af850129758ea,455,454
train,0x8a5ab6f781e95e59cacbfdb44894de250586ff67,389,388
train,0x8a60806f05876f4d6db00c877b0558dbcad30682,1602,1601
train,0x8a61bfc048c219ba865d0b44b0ede19b8dd76d08,282,281
train,0x8a636d434ec5d15cd97976bbbe889d7fcd81119f,192,191
train,0x8a71a4f38eb0d26d364831e7193718180a06c73b,350,349
train,0x8a7afe3a6dbf4c29a615758e9a88bc5cea71f0b4,296,295
train,0x8a7b7b9b2f7d0c63f66171721339705a6188a7d5,653,652
train,0x8a7f60fcfdbdf46de9d802381565670ec0e91ff1,350,349
train,0x8a854288a5976036a725879164ca3e91d30c6a1b,1254,1253
train,0x8a8F0d809b76335751a57e971C512258B4418D43,1990,1989
train,0x8a92d6eb9a7360c651ddcc69b3c6e01d82c90bd4,462,461
train,0x8a98cf91fd2ea825a187e4ceaf3490c8a71d8d73,878,877
